Altura (cm),Autor,Classificação,Condições de reprodução,Denominação,Document,Estado de conservação,Largura (cm),Link do Item,Localização atual,Material,Modo de aquisição,Número de registro,Origem,Procedência,Profundidade (cm),Situação,Técnica,Título,Data de aquisição,Armário/Estante/Mapoteca,Diâmetro (cm),Prateleira/Gaveta,Andar,Comprimento (cm),data de produção,Ano de produção,Condições de segurança,Nº anterior,Proteção legal,Conjunto com nº,Temas,Características técnicas,Características iconográficas/ornamentais,Características estilísticas,Espessura (cm),Circunferência (cm)
28,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Baú,35914,Regular,"22,9",http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/bau-5/,,madeira,Doação,43,Minas Gerais,Serro (MG),25,Localizado,marcenaria,,,,,,2º,"54,2",Séc. XIX,,Boa,139/94 | 83.026 | 039/046,Federal | Tomb. em conjunto,,Minas Gerais | Mobiliário | Século XIX,Baú composto por tábuas de madeira. Encaixe tipo macho-fêmea. Ferrolhos em ferro batido.,,,,
89,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Cadeira,35910,Bom,"43,5",http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/cadeira-37/,"Sala ""Quarto de Viúva""/ lado esquerdo",madeira | palinha,Compra,42,Minas Gerais,Serro (MG),,Localizado,entrançado | marcenaria,,,,,,2º,44,Séc. XIX,,Boa,83.014.III | 08/88 | 039/022,Federal | Tomb. em conjunto,49 | 50 | 56 | 57 | 59 | 60 | 62 e 286,Minas Gerais | Mobiliário | Século XIX,"Cadeira de madeira (jacarandá) e palhinha, encosto em duas traves em curvas e assento em palhinha. Não apresenta amarração.",Cadeira de manufatura singela com encosto em curvas que ultrapassam os montantes. Pernas dianteiras com joelheiras em curva e pernas posteriores levemente abauladas.,"A peça apresenta características de um dos modelos ecléticos, de origem européia, adaptados no Brasil no decorrer do século XIX, neste exemplar com adaptação do modelo Biedermeier.",,
"86,3",Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Mesa de encostar,35906,Bom,"52,6",http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/mesa-de-encostar-10/,,madeira | metal,Doação,41,Minas Gerais,Minas Gerais,"51,7",Localizado,fundição | marcenaria,,,,,,2º,"92,1",Séc. XIX,,Boa,230/94,Federal | Tomb. em conjunto,,Minas Gerais | Mobiliário | Século XVIII/XIX,,,,,
"89,5",Antônio Simão de Castro (pintura),05 Interiores > 05.5 Peça de Mobiliário,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Oratório Portátil,35902,Bom,33,http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/oratorio-portatil-18/,,ferro | madeira | tinta | vidro,Doação,40,Minas Gerais,Igreja da Purificação | Serro (MG),"28,5",Localizado,entalhe | fundição | policromia,Oratório Portátil,,,,,2º,4,Séc. XIX,1872,Boa,26/88 | 026/1981,Federal | Tomb. em conjunto,,Minas Gerais | Mobiliário | Religião | Século XVIII,,"Ornatos: volutas, curvas e contracurvas; motivos florais típicos da região de Minas Gerais (rosinhas de malabar); motivos fitomorfos; a pomba do Divino Espírito Santo.","Oratório de manufatura erudita, em estilo neoclássico. Policromia: azul claro, bege, vermelho, amarelo, marrom, verde.",,
"44,6",Não identificado,05 Interiores > 05.4 Objeto de Iluminação,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Castiçal (tocheiro),35900,Regular,"14,8",http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/castical-tocheiro-3/,,folha de ouro | madeira | tinta,Doação,39,Minas Gerais,Minas Gerais,"14,4",Localizado,douramento (purpurina) | entalhe | policromia | torneado,,,Estante 04,,2,2º,,Séc. XVIII/XIX,,Boa,184a/94 | 01.010.010,Federal | Tomb. em conjunto,16 | 17,Minas Gerais | Religião | Século XVIII/XIX,Apresenta vestígios de pintura amarela e douramento.,"Ornatos: motivos fitomorfos, volutas, estrangulamentos, anel e frisos.","Castiçal entalhado e dourado, de manufatura erudita, datável do séc. XVIII ou XIX e origem mineira.",,
"46,6",Não identificado,05 Interiores > 05.4 Objeto de Iluminação,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Castiçal de banqueta,35896,Regular,19,http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/castical-de-banqueta-31/,,folha de ouro | madeira | tinta,Doação,38,Minas Gerais,Minas Gerais,"17,2",Localizado,douramento (purpurina) | entalhe | policromia | torneado,,,Estante 04,,2,2º,,Séc. XVIII,,Boa,182c/94 | 84.31.3,Federal | Tomb. em conjunto,265 | 266,Minas Gerais | Religião | Século XVIII/XIX,"Apresenta vestígios de pintura vermelha, além de base de preparação e douramento.","Ornatos: flor estilizada, volutas, bolachas, estrangulamentos, anel e frisos em meia-cana.","Castiçal entalhado e torneado, de manufatura erudita, datável do séc. XVIII e origem mineira.",,
23,Não identificado,09 Objetos Cerimoniais > 09.3 Objeto de Culto,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Crucifixo,35892,Regular,20,http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/crucifixo-9/,"Sala ""Quarto de Viúva""",madeira | metal | tinta,Doação,37,Minas Gerais,Serro (MG),13,Localizado,entalhe | fundição | policromia,,,,,,2º,,Séc. XIX,,Boa,170/94 | 84.7 | 7,Federal | Tomb. em conjunto,,Minas Gerais | Religião | Século XVIII/XIX,,,,,
"49,2",Impressão Editeurs des Écoles,02 Artes Visuais/Cinematográfica > 02.4 Estampa,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Estampa Religiosa,35890,Bom,"58,8",http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/estampa-religiosa-13/,,madeira | papel | tinta | vidro,Doação,36,Paris (FRA),Santa Casa da Misericórdia | Serro (MG),,Localizado,corte | entalhe | litografia (impressão),A morte do pecador,,,,,2º,,Séc. XX,,Boa,83.031 | 039/052 | 162/94,Federal | Tomb. em conjunto,,Religião | Século XX,"Litogravura (impressão colorida). Policromia: preto, amarelo, vermelho, cinza, branco, verde e marrom.",A representação da Morte do Pecador (inserir),,"1,8",
"48,7",Impressão Editeurs des Écoles,02 Artes Visuais/Cinematográfica > 02.4 Estampa,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Estampa Religiosa,35888,Regular,"61,8",http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/estampa-religiosa-12/,Corredor,madeira | papel | tinta | vidro,Doação,35,Paris (FRA),Santa Casa da Misericórdia | Serro (MG),,Localizado,corte | entalhe | litografia (impressão),A morte do justo,,,,,2º,,Séc. XIX,,Boa,83.030 | 039/051 | 160/94,Federal | Tomb. em conjunto,,França | Religião | Século XIX,Litogravura colorida. Policromia:,A representação da Morte do Justo,Litogravura impressa na França.,"1,8",
"117,9",Não identificado,09 Objetos Cerimoniais > 09.3 Objeto de Culto,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Cruz de banqueta,35879,Regular,24,http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/cruz-de-banqueta-5/,,madeira | tinta,Coleta,33,,Serro (MG),"14,7",Localizado,entalhe | policromia,,,Estante 04,,3,2º,,Séc. XVIII/XIX,,Boa,Não encontrado,Federal | Tomb. em conjunto,,,,,,,
,[Casa da Moeda do Brasil],03 Objetos Pecuniários,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Moeda,35875,Ruim,,http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/moeda-112/,,metal,Doação,32,Rio de Janeiro,Serro (MG),,Localizado,fundição,Não identificado,07/11/1985,Estante 05,"0,38",03 (caixa),2º,,Séc. XIX,,Boa,Não encontrado,Federal | Tomb. em conjunto,,Brasil-Império | Numismática Século XIX,Moeda fundida em metal.,,,"0,01",
,[Casa da Moeda do Brasil],03 Objetos Pecuniários,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Moeda,35871,Regular,,http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/moeda-111/,,metal,Doação,31,Rio de Janeiro,Serro (MG),,Localizado,fundição,,07/11/1985,Estante 05,"0,38",03 (caixa),2º,,Séc. XIX,,Boa,Não encontrado,Federal | Tomb. em conjunto,,Brasil-Império | Numismática Século XIX,Moeda fundida em metal.,,,"0,02",
,[Casa da Moeda do Brasil],03 Objetos Pecuniários,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Moeda,35869,Ruim,,http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/moeda-110/,,metal,Doação,30,Rio de Janeiro,Serro (MG),,Localizado,fundição,,07/11/1985,Estante 05,"0,38",03 (caixa),2º,,Séc. XIX,,Boa,Não encontrado,Federal | Tomb. em conjunto,,Brasil-Império | Numismática Século XIX,Moeda fundida em metal.,,,"0,02",
,[Casa da Moeda do Brasil],03 Objetos Pecuniários,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Moeda,35865,Ruim,,http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/moeda-109/,,metal,Doação,29,Rio de Janeiro,Serro (MG),,Localizado,fundição,,07/11/1985,Estante 05,"0,41",03 (caixa),2º,,Séc. XIX,,Boa,Não encontrado,Federal | Tomb. em conjunto,,Brasil-Império | Numismática Século XIX,Moeda fundida em metal.,,,"0,02",
,[Casa da Moeda do Brasil],03 Objetos Pecuniários,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Moeda,35861,Ruim,,http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/moeda-108/,,metal,Doação,28,Rio de Janeiro,Serro (MG),,Localizado,fundição,40,07/11/1985,Estante 05,"0,41",03 (caixa),2º,,Séc. XIX,1827,Boa,Não encontrado,Federal | Tomb. em conjunto,,Brasil-Império | Numismática Século XIX,Moeda fundida em metal.,,,"0,02",
,[Casa da Moeda do Brasil],03 Objetos Pecuniários,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Moeda,35857,Ruim,,http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/moeda-107/,,metal,Doação,27,Rio de Janeiro,Serro (MG),,Localizado,fundição,200 réis,07/11/1985,Estante 05,"0,32",03 (caixa),2º,,Séc. XIX,1893,Boa,Não encontrado,Federal | Tomb. em conjunto,,Brasil-República | Numismática Século XIX,Moeda fundida em metal.,,,"0,02",
"32,2",Christiano Benedicto Ottoni Filho,10 Comunicação > 10.1 Documento,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Livro,35853,Bom,"24,7",http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/livro-3/,,couro > couro sintético | papel | tecido | tinta,Doação,26,Rio de Janeiro,Rio de Janeiro,,Localizado,costura | encadernação | impressão,Árvore Genealógica da Família Ottoni,30/10/2003,Armário 01,,3,2º,,Séc. XX,1963,Boa,Não encontrado,Federal | Tomb. em conjunto,,Família Ottoni | Genealogia | Século XX,"Livro impresso em papel buffon  (edição de 1963), contendo 100 páginas. Ilustrações em preto-e-branco, com riscos de autoria de Christiano Benedicto Ottoni Filho.","As ilustrações do referido livro apresentam árvore (desenha à mão livre) e respectivos nomes dos ramos da Família Ottoni, estes feitos com caracteres Elzevir. Autoria do desenho das árvores: Ivo Ferreira da Silva.",,"2,03",
"7,5",Não Identificada,12 Objetos Pessoais > 12.8 Peça de Indumentária,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Estola,35849,Regular,,http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/estola-3/,,linha | tecido,,25,,Serro (MG),,Localizado,bordado | costura,,,Armário 01,,2,2º,181,,,Boa,Não encontrado,Federal | Tomb. em conjunto,,,,,,,
"11,5",Joaquinzinho,12 Objetos Pessoais > 12.2 Artigo de Tabagismo,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Cortador de fumo de rolo,35847,Bom,21,http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/cortador-de-fumo-de-rolo-3/,,cobre | ferro | madeira | metal,Transferência,24,Serro (MG),Rio de Janeiro,,Localizado,fundição | marcenaria,,1986,Estante 07,7,6,2º,28,Séc. XIX,c. 1885,Boa,247/4 | 013,Federal | Tomb. em conjunto,,Minas Gerais | Século XIX | Usos e Costumes,,,,,
"57,7",Não identificado,09 Objetos Cerimoniais > 09.3 Objeto de Culto,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Crucifixo [fragmento] (cruz),35843,Regular,"22,5",http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/crucifixo-fragmento-cruz-8/,,madeira | tinta,Doação,23,Minas Gerais,Minas Gerais,"11,9",Localizado,entalhe | policromia,,,Estante 04,,2,2º,,Século XVIII,,Boa,164/93 | 02.36.066,Federal | Tomb. em conjunto,,Minas Gerais | Religião | Século XVIII/XIX,"Cruz de calvário em madeira entalhada e pintada, com base representando rocha estilizada. Policromia: azul e vinho.",,"Peça de manufatura popular e origem mineira, com pintura em círculos e motivos geométricos.",,
103,Não identificado,09 Objetos Cerimoniais > 09.3 Objeto de Culto,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Crucifixo [fragmento] (cruz),35839,Regular,42,http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/crucifixo-fragmento-cruz-7/,,folha de ouro | madeira | tinta,Doação,22,Minas Gerais,Minas Gerais,"22,5",Localizado,douramento | entalhe | monocromia,,,Estante 04,,3,2º,,Séc. XIX,,Boa,166/94 | 84.33,Federal | Tomb. em conjunto,,Minas Gerais | Religião | Século XVIII/XIX,"Crucifixo em madeira entalhada, pintada e dourada. Monocromia: verde.",,"Peça com base e cruz em recortes curvos, em estilo rococó, datável do século XIX.",,
"86,8",Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Mesa de encostar,35837,Bom,"70,4",http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/mesa-de-encostar-9/,Reserva Técnica 02,madeira,Doação,21,Minas Gerais,Minas Gerais,"68,2",Localizado,marcenaria,,,,,,2º,"114,3",Séc. XIX,,Boa,20/88 | 020/1981 | 03/1983 | 039/03,Federal | Tomb. em conjunto,,Minas Gerais | Mobiliário | Século XVIII/XIX,,,,,
"24,3",Christiano B. Ottoni Filho (risco); Ivo Ferreira da Silva (desenho) e Gráfica de Artes S.A (caracteres),10 Comunicação > 10.1 Documento,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Clichê para impressão,35835,Bom,"19,4",http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/cliche-para-impressao-36/,,madeira | metal | tinta,Doação,20,Rio de Janeiro,Rio de Janeiro,,Localizado,fundição | impressão | marcenaria,Árvore Genealógica da Família Ottoni - 24,30/10/2003,Armário 01,,3,2º,,Séc. XX,,Boa,Não encontrado,Federal | Tomb. em conjunto,01 | 04 | 06 | 07 | 08 | 09 | 10 | 11 | 12 | 13 | 14,Família Ottoni | Genealogia | Século XX,"Placa para impressão (clichê), com ilustração em baixo-relevo (a zinco?), para uso em prelo manual na impressão do Livro ""Árvore  Genealógica da Família Ottoni"", de autoria de Christiano Benedicto Ottoni Filho, com edição de 1963.","As ilustrações do referido livro apresentam árvore (desenha à mão livre) e respectivos nomes dos ramos da Família Ottoni, estes feitos com caracteres Elzevir. Autoria do desenho das árvores: Ivo Ferreira da Silva.",,"2,2",
57,Não identificado,05 Interiores > 05.4 Objeto de Iluminação,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Castiçal de banqueta,35833,Bom,"15,3",http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/castical-de-banqueta-30/,,folha de ouro | madeira | tinta,Doação,19,Minas Gerais,Minas Gerais,,Localizado,douramento | entalhe | policromia,,,Estante 04,,2,2º,,Séc. XVIII/XIX,,Boa,180a/94 | 84.32.1,Federal | Tomb. em conjunto,18,Minas Gerais | Religião | Século XVIII/XIX,,"Ornatos: volutas, frisos, cartelas e folha de acanto.","Castiçal de banqueta, de manufatura erudita, datável do séc. XVIII ou XIX e origem mineira.","15,2",
"58,5",Não identificado,05 Interiores > 05.4 Objeto de Iluminação,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Castiçal de banqueta,35831,Bom,"15,2",http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/castical-de-banqueta-29/,,folha de ouro | madeira | tinta,Doação,18,Minas Gerais,Minas Gerais,,Localizado,douramento | entalhe | policromia,,,Estante 04,,2,2º,,Séc. XVIII/XIX,,Boa,180b/94 | 84.32.2,Federal | Tomb. em conjunto,19,Minas Gerais | Religião | Século XVIII/XIX,,"Ornatos: volutas, frisos, cartelas e folha de acanto.","Castiçal de banqueta, de manufatura erudita, datável do séc. XVIII ou XIX e origem mineira.",15,
"44,5",Não identificado,05 Interiores > 05.4 Objeto de Iluminação,"Domínio público, ver http://museuregionalcasadosottoni.acervos.museus.gov.br/reproducao-de-imagens/",Castiçal,35829,Regular,"14,1",http://museuregionalcasadosottoni.acervos.museus.gov.br/acervo-museologico/castical-26/,,folha de ouro | madeira | tinta,Doação,17,Minas Gerais,Minas Gerais,"13,8",Localizado,douramento (purpurina) | entalhe | policromia | torneado,,,Estante 04,,2,2º,,Séc. XVIII/XIX,,Boa,184b/94 | 01.010b.012,Federal | Tomb. em conjunto,16 | 39,Minas Gerais | Religião | Século XVIII/XIX,Apresenta vestígios de pintura amarela e douramento.,"Ornatos: flor estilizada e motivos fitomorfos, volutas, estrangulamentos, anel e frisos.","Castiçal entalhado e dourado, de manufatura erudita, datável do séc. XVIII ou XIX e origem mineira.",,
