Autor,Classificação,Data de produção,Denominação,Document,Estado de conservação,Link do Item,Local de produção,Modo de aquisição,Número de registro,Resumo descritivo,Título,Material/Técnica
Não identificado,10 Comunicação > 10.1 Documento,Março de 1955,Fotografia,14514,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ensaiando-a-orquestra-sinfonica-de-viena-wiener-symphoniker-na-grosse-musikvereinssaal-4/,Áustria > Viena,Doação,1977.16.244,,"Villa-Lobos ensaiando a Orquestra Sinfônica de Viena (Wiener Symphoniker), na Grosse Musikvereinssaal",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,Março de 1955,Fotografia,14516,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ensaiando-a-orquestra-sinfonica-de-viena-wiener-symphoniker-na-wiener-konzerthaus-grosser-saal-4/,Áustria > Viena,Doação,1977.16.243,"Existem divergências nas datas anotadas no verso das fotos. Em quase todas está escrito “março de 1955”, mas no verso da foto 1982-16A-221 está manuscrito com a caligrafia de Arminda “Concerto do dia 14-3-953” e na foto 2004-16A-069 “ensaio da Orquestra de Viena (13/3/953)”, e para confirmar existe um programa do concerto de Villa-Lobos regendo a Wieneker Synfoniker, no Grosser Konzerthaus Saal (sala de concerto que aparece nas fotos) de Viena, com a data de 14-3-1953.","Villa-Lobos ensaiando a Orquestra Sinfônica de Viena (Wiener Symphoniker), na Wiener Konzerthaus, Grosser Saal",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,Março de 1955,Fotografia,14518,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ensaiando-a-orquestra-sinfonica-de-viena-wiener-symphoniker-na-grosse-musikvereinssaal-3/,Áustria > Viena,Doação,1977.16.145,,"Villa-Lobos ensaiando a Orquestra Sinfônica de Viena (Wiener Symphoniker), na Grosse Musikvereinssaal",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,Março de 1955,Fotografia,14520,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ensaiando-a-orquestra-sinfonica-de-viena-wiener-symphoniker-na-grosse-musikvereinssaal-2/,Áustria > Viena,Doação,1977.16.144,,"Villa-Lobos ensaiando a Orquestra Sinfônica de Viena (Wiener Symphoniker), na Grosse Musikvereinssaal",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,Março de 1955,Fotografia,14522,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ensaiando-a-orquestra-sinfonica-de-viena-wiener-symphoniker-na-wiener-konzerthaus-grosser-saal-3/,Áustria > Viena,Doação,1977.16.139,"Existem divergências nas datas anotadas no verso das fotos. Em quase todas está escrito “março de 1955”, mas no verso da foto 1982-16A-221 está manuscrito com a caligrafia de Arminda “Concerto do dia 14-3-953” e na foto 2004-16A-069 “ensaio da Orquestra de Viena (13/3/953)”, e para confirmar existe um programa do concerto de Villa-Lobos regendo a Wieneker Synfoniker, no Grosser Konzerthaus Saal (sala de concerto que aparece nas fotos) de Viena, com a data de 14-3-1953.","Villa-Lobos ensaiando a Orquestra Sinfônica de Viena (Wiener Symphoniker), na Wiener Konzerthaus, Grosser Saal",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,Março de 1955,Fotografia,14524,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ensaiando-a-orquestra-sinfonica-de-viena-wiener-symphoniker-na-wiener-konzerthaus-grosser-saal-2/,Áustria > Viena,Doação,1977.16.138,"Existem divergências nas datas anotadas no verso das fotos. Em quase todas está escrito “março de 1955”, mas no verso da foto 1982-16A-221 está manuscrito com a caligrafia de Arminda “Concerto do dia 14-3-953” e na foto 2004-16A-069 “ensaio da Orquestra de Viena (13/3/953)”, e para confirmar existe um programa do concerto de Villa-Lobos regendo a Wieneker Synfoniker, no Grosser Konzerthaus Saal (sala de concerto que aparece nas fotos) de Viena, com a data de 14-3-1953.","Villa-Lobos ensaiando a Orquestra Sinfônica de Viena (Wiener Symphoniker), na Wiener Konzerthaus, Grosser Saal",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,Março de 1955,Fotografia,14526,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ensaiando-a-orquestra-sinfonica-de-viena-wiener-symphoniker-na-grosse-musikvereinssaal/,Áustria > Viena,Doação,1977.16.137,,"Villa-Lobos ensaiando a Orquestra Sinfônica de Viena (Wiener Symphoniker), na Grosse Musikvereinssaal",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,Março de 1955,Fotografia,14528,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ensaiando-a-orquestra-sinfonica-de-viena-wiener-symphoniker-na-wiener-konzerthaus-grosser-saal-viena/,Áustria > Viena,Doação,1977.16.136,"Existem divergências nas datas anotadas no verso das fotos. Em quase todas está escrito “março de 1955”, mas no verso da foto 1982-16A-221 está manuscrito com a caligrafia de Arminda “Concerto do dia 14-3-953” e na foto 2004-16A-069 “ensaio da Orquestra de Viena (13/3/953)”, e para confirmar existe um programa do concerto de Villa-Lobos regendo a Wieneker Synfoniker, no Grosser Konzerthaus Saal (sala de concerto que aparece nas fotos) de Viena, com a data de 14-3-1953.","Villa-Lobos ensaiando a Orquestra Sinfônica de Viena (Wiener Symphoniker), na Wiener Konzerthaus, Grosser Saal, Viena",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,Março de 1955,Fotografia,14530,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ensaindo-com-a-orquestra-sinfonica-de-viena-wiener-symphoniker/,Áustria > Viena,Doação,1977.16.130,,Villa-Lobos ensaindo com a Orquestra Sinfônica de Viena (Wiener Symphoniker),Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,24/02/1955,Fotografia,14532,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-tomando-cafe/,,Doação,2002.16.048,"Com a dedicatória “Um cafezinho da nossa querida e saudosa mãezinha, em saudação ao seu brilhante aniversário. Que se prolongue por muitos anos. O Villa-Lobos de sempre e sua cara metade Arminda. New York, 24-2-55”. Escrito a caneta no canto superior direito “Outro Brasil, não é mesmo? Beijos de nós dois. Arminda”.",Villa-Lobos tomando café,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,24/02/1955,Fotografia,14534,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-em-hotel-em-nova-york/,EUA > Nova York,Doação,1977.16.134,"Com a dedicatória: “À nossa querida e saudosa mãezinha D. Hermenegilda, lembrança muito afetuosa dos seus dois filhos Arminda e Villa-Lobos. New York, 24/2/55”",Villa-Lobos e Arminda em hotel em Nova York,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,02/02/1955,Fotografia,14536,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ao-piano-com-arminda-e-dora-vasconcellos-a-esquerda/,,Doação,2003.16.088,"Com a dedicatória “A trinca do barulho cantando o feliz aniversário de Hermenegilda, nossa saudosa e feliz mãezinha. Villa-Lobos, Dora e Arminda. New York, 24-2-55”.","Villa-Lobos ao piano com Arminda e Dora Vasconcellos, à esquerda",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,28/01/1955,Fotografia,14538,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-entre-o-string-art-quartet/,,Doação,1984.16.014,"Com a dedicatória “With Sincere Admiration from the String art Quartet (The Philadelphia Orchestra), January 28, 1955. Irwin Eisenberg, Gabriel Braverinan, (nome ilegível), Veda Reynolds”.",Villa-Lobos entre o String art Quartet,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,22/01/1955,Fotografia,14540,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-regendo-ensaio-com-a-orquestra-da-filadelfia-philadelphia-orchestra-2/,,Doação,2008.16.018,,Villa-Lobos regendo ensaio com a Orquestra da Filadélfia (Philadelphia Orchestra),Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,22/01/1955,Fotografia,14542,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-regendo-ensaio-com-a-orquestra-da-filadelfia-philadelphia-orchestra/,,Doação,1982.16.132,"Com a dedicatória “Schss... silêncio! Mindinha chega...Hoje é dia 26/7/55, vamos cantar o nosso ‘Feliz aniversário’. Viva! Eu sou o tal d’ela... Villa-Lobos”.",Villa-Lobos regendo ensaio com a Orquestra da Filadélfia (Philadelphia Orchestra),Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,22/01/1955,Fotografia,14544,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-regendo-ensaio-com-a-orquestra-da-filadelfia/,EUA > Filadélfia,Doação,1977.16.132,,Villa-Lobos regendo ensaio com a Orquestra da Filadélfia,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,15/01/1955,Fotografia,14546,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/durante-o-intervalo-do-ensaio-com-a-orquestra-da-filadelfia-philadelphia-orchestra-quando-o-harpista-nicanor-zabaleta-foi-solista-3/,,Doação,2003.16.131,"Da esq. para dir., sentados: Andrés Segóvia (violão), Heitor Villa-Lobos, Nicanor Zabaleta (harpa).De pé: Carlos Salzedo (harpa), Arthur Cohn (maestro), Arminda, Edna Phillips (harpa), Bernardo Segall (piano) e Walter Burle Marx (compositor e maestro).","Durante o intervalo do ensaio com a Orquestra da Filadélfia (Philadelphia Orchestra), quando o harpista Nicanor Zabaleta foi solista",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,15/01/1955,Fotografia,14548,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/durante-o-intervalo-do-ensaio-com-a-orquestra-da-filadelfia-philadelphia-orchestra-quando-o-harpista-nicanor-zabaleta-foi-solista-2/,,Doação,2003.16.051,"Da esq. para dir., sentados: Andrés Segóvia (violão), Heitor Villa-Lobos, Nicanor Zabaleta (harpa).De pé: Arthur Cohn (maestro), Salzedo (harpista), Arminda, Edna Phillips, Bernardo Segall (pianista) e Walter Burle Marx (compositor e maestro).","Durante o intervalo do ensaio com a Orquestra da Filadélfia (Philadelphia Orchestra), quando o harpista Nicanor Zabaleta foi solista",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,12/01/1955,Fotografia,14550,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ensaiando-a-orquestra-da-filadelfia-philadelphia-orchestra-2/,EUA > Filadélfia,Doação,1977.16.133,,Villa-Lobos ensaiando a Orquestra da Filadélfia (Philadelphia Orchestra),Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,Janeiro de 1955,Fotografia,14552,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-com-copinho-de-cafe/,,Doação,2002.16.089,Manuscrito sobre a foto “No intervalo do ensaio da Orquestra da Filadélfia (Philadelphia Orchestra) - janeiro 1955”,Villa-Lobos com copinho de café,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,Janeiro de 1955,Fotografia,14554,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ensaiando-a-orquestra-da-filadelfia-philadelphia-orchestra/,,Doação,1982.16.067,,Villa-Lobos ensaiando a Orquestra da Filadélfia (Philadelphia Orchestra),Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,Janeiro de 1955,Fotografia,14556,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-ensaiando-com-a-orquestra-da-filadelfia/,EUA > Filadélfia,Doação,1977.16.131,,Villa-Lobos ensaiando com a Orquestra da Filadélfia,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,28/12/1954,Fotografia,14558,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-e-arminda-no-casamento-de-antonio-carlos-e-maria/,,Doação,2004.16.078,,Villa-Lobos e Arminda no casamento de Antonio Carlos e Maria,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,08/11/1954,Fotografia,14560,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-23/,,Doação,2001.16.001,"Com a dedicatória “A Niobe Marques lembrança grata de Villa-Lobos. Rio, 8/11/54”Obs: No canto inferior direito “Harcourt. Paris”.",Villa-Lobos,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,21/10/1954,Fotografia,14562,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-fumando-charuto/,,Doação,1982.16.001,"Com a dedicatória “Mindinha, pensas que sou um “indu” com esta cara...não, sou teu eterno ameríndio bem selvagem do bosque tropical do nosso afeto. Teu benzinho. Villa-Lobos. Rio, 21/10/54”.",Villa-Lobos fumando charuto,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,11/10/1954,Fotografia,14564,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-fumando-cigarro/,,Doação,1987.16.007,Com a dedicatória: “Ao Padre Guilherme Schubert lembrança grata... de Villa-Lobos. Rio 11-10-54”.,Villa-Lobos fumando cigarro,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,13/09/1954,Fotografia,14566,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/concerto-de-villa-lobos-com-a-orquestra-sinfonica-municipal-de-sao-paulo-tendo-como-solista-a-pianista-felicja-blumental-interpretando-a-bachianas-brasileiras-no-3-para-piano-e-orquestra-no-teatro-c-2/,,Doação,2003.16.080,"No verso, informação manuscrita “Teatro Cultura Artística. Regência Villa-Lobos. Bach - VL Fantasia para órgão (1ª audição São Paulo). Villa-Lobos Bachianas Brasileiras nº 3 (1ª audição em São Paulo).”Obs: 2: No verso, encontra-se carimbado “Atelier Fotográfico. Nico Joffe. Rua Prates, 599 - telef. 36-7715. São Paulo”.","Concerto de Villa-Lobos com a Orquestra Sinfônica Municipal de São Paulo, tendo como solista a pianista Felicja Blumental interpretando a Bachianas Brasileiras nº 3 para piano e orquestra, no Teatro Cultura Artística",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,13/09/1954,Fotografia,14568,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/concerto-de-villa-lobos-com-a-orquestra-sinfonica-municipal-de-sao-paulo-tendo-como-solista-a-pianista-felicja-blumental-interpretando-a-bachianas-brasileiras-no-3-no-teatro-cultur/,,Doação,1982.16.127,"No verso, informação manuscrita “Maître Villa-Lobos à dedier son dernier Concerto de Piano et Orchestre Nº 5 à Felicja Blumental. Premiere mondiale sera a Londres au Royal Festivall Hall sous Mr. Jean Martinon, 8 mai 1955.”Obs 2: No verso, encontra-se carimbado “Atelier Fotográfico. Nico Joffe. Rua Prates, 599 - telef. 36-7715. São Paulo”.","Concerto de Villa-Lobos com a Orquestra Sinfônica Municipal de São Paulo, tendo como solista a pianista Felicja Blumental interpretando a “Bachianas Brasileiras Nº 3”, no Teatro Cultura Artística",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,13/09/1954,Fotografia,14570,Regular,http://museuvillalobos.acervos.museus.gov.br/fotografias/concerto-de-villa-lobos-com-a-orquestra-sinfonica-municipal-de-sao-paulo-tendo-como-solista-a-pianista-felicja-blumental-interpretando-a-bachianas-brasileiras-no-3-para-piano-e-orquestra-no-teatro-c/,,Doação,1982.16.069,,"Concerto de Villa-Lobos com a Orquestra Sinfônica Municipal de São Paulo, tendo como solista a pianista Felicja Blumental interpretando a Bachianas Brasileiras nº 3 para piano e orquestra, no Teatro Cultura Artística",Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,28/08/1954,Fotografia,14572,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/heitor-villa-lobos-2/,,Doação,2004.16.079,,Heitor Villa-Lobos,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,03/08/1954,Fotografia,14574,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-22/,,Doação,1982.16.100,"Com a dedicatória “Ao casal Machado Villas lembrança afetuosa e amiga do Villa-Lobos. Rio, 3/8/54”.Obs 2: No canto inferior direito “Harcourt. Paris”.",Villa-Lobos,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,03/08/1954,Fotografia,14576,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-21/,,Doação,1982.16.097,"Com a dedicatória “A James Roehl lembrança grata de Villa-Lobos. Rio, 3-8-1954”Obs 2: No canto inferior direito “Harcourt. Paris”.",Villa-Lobos,Fotografia em preto e branco; papel
Não identificado,10 Comunicação > 10.1 Documento,03/08/1954,Fotografia,14578,Bom,http://museuvillalobos.acervos.museus.gov.br/fotografias/villa-lobos-20/,,Doação,1980.16.111,Com a dedicatória “À Robert J. Wayner lembrança grata de Villa-Lobos. Rio 3-8-54”.,Villa-Lobos,Fotografia em preto e branco; papel
